Year DoY Hour NEE LE H Rg Tair rH VPD Ustar
- - - umol_m-2_s-1 Wm-2 Wm-2 Wm-2 degC % hPa ms-1
2023 1 0.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 1.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 1.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 2.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 2.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 3.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 3.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 4.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 4.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 5.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 5.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 6.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 6.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 7.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 7.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 8.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 8.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 9.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 9.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 10.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 10.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 11.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 11.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 12.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 12.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 13.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 13.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 14.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 14.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 15.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 15.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 16.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 16.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 17.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 17.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 18.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 18.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 19.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 19.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 20.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 20.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 21.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 21.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 22.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 22.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 23.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 1 23.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 0.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 0.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 1.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 1.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 2.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 2.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 3.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 3.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 4.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 4.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 5.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 5.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 6.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 6.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 7.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 7.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 8.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 8.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 9.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 9.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 10.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 10.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 2 11.0 -9999.0 -9999.0 -9999.0 96.46 -3.13 100.0 0.0 -9999.0
2023 2 11.5 -9999.0 -9999.0 -28.908 102.96 -3.0 100.0 0.0 0.146718
2023 2 12.0 3.40343 -9999.0 -26.3322 119.15 -2.78 100.0 0.0 0.248021
2023 2 12.5 -9999.0 -9999.0 -31.1227 139.26 -2.57 100.0 0.0 0.327162
2023 2 13.0 2.06951 -4.48943 -9999.0 110.12 -2.63 100.0 0.0 0.593121
2023 2 13.5 -9999.0 -1.33674 -25.7672 121.1 -2.56 100.0 0.0 0.467101
2023 2 14.0 -9999.0 -9999.0 -83.6424 159.83 -2.21 100.0 0.0 0.546044
2023 2 14.5 0.2007 0.947748 -21.3543 145.4 -1.88 99.62838781 0.0200000001745994 0.166297
2023 2 15.0 0.391449 -1.78783 -21.3766 116.76 -1.83 99.25951047 0.0400000002246221 0.136067
2023 2 15.5 0.3862 -2.42369 -22.9537 66.49 -1.84 99.4442233 0.0300000000551339 0.167088
2023 2 16.0 0.2424 -4.43853 -26.1061 21.48 -2.26 100.0 0.0 0.182964
2023 2 16.5 0.150834 -4.92468 -23.7709 3.34 -2.78 100.0 0.0 0.170785
2023 2 17.0 0.435877 -5.30797 -28.9459 0.0 -2.94 100.0 0.0 0.18563
2023 2 17.5 0.304953 -5.5154 -26.4426 0.0 -3.01 100.0 0.0 0.212746
2023 2 18.0 0.2721 -4.66828 -24.6737 0.0 -3.06 100.0 0.0 0.198104
2023 2 18.5 0.24196 -4.68921 -18.9689 0.0 -3.16 100.0 0.0 0.150049
2023 2 19.0 0.228801 -3.10459 -7.74644 0.0 -3.31 100.0 0.0 0.052
2023 2 19.5 0.150885 -2.99464 -6.803 0.0 -3.62 100.0 0.0 0.063
2023 2 20.0 0.278817 -3.07191 -6.71741 0.0 -9999.0 -9999.0 -9999.0 0.0673
2023 2 20.5 -9999.0 -1.54459 -1.98999 0.0 -9999.0 -9999.0 -9999.0 0.0738
2023 2 21.0 -9999.0 -0.149477 1.1187 0.0 -9999.0 -9999.0 -9999.0 0.0206
2023 2 21.5 0.235235 -3.42225 -6.27931 0.0 -9999.0 -9999.0 -9999.0 0.0835
2023 2 22.0 0.194613 -2.53761 -6.23176 0.0 -9999.0 -9999.0 -9999.0 0.13933
2023 2 22.5 0.268145 -1.98652 -5.5884 0.0 -9999.0 -9999.0 -9999.0 0.15316
2023 2 23.0 0.256001 -0.9042 -3.6485 0.0 -9999.0 -9999.0 -9999.0 0.118321
2023 2 23.5 0.128322 -0.877288 -2.53799 0.0 -9999.0 -9999.0 -9999.0 0.0821
2023 3 0.0 0.176586 0.242886 -3.20367 0.0 -9999.0 -9999.0 -9999.0 0.0949
2023 3 0.5 0.109784 -9999.0 -1.96105 0.0 -2.5 100.0 0.0 0.0763
2023 3 1.0 0.235732 -9999.0 -1.56854 0.0 -9999.0 -9999.0 -9999.0 0.0784
2023 3 1.5 0.781785 -9999.0 -3.49637 0.0 -9999.0 -9999.0 -9999.0 0.140436
2023 3 2.0 -9999.0 -9999.0 -1.20679 0.0 -6.83 100.0 0.0 0.0943
2023 3 2.5 -9999.0 -9999.0 -0.579976 0.0 -9999.0 -9999.0 -9999.0 0.126817
2023 3 3.0 -9999.0 -9999.0 0.339607 0.0 -9999.0 -9999.0 -9999.0 0.149821
2023 3 3.5 -9999.0 -9999.0 0.302808 0.0 -9999.0 -9999.0 -9999.0 0.215875
2023 3 4.0 -9999.0 -9999.0 -9999.0 0.01 -9999.0 -9999.0 -9999.0 0.233347
2023 3 4.5 -9999.0 -9999.0 -2.84464 0.03 -9999.0 -9999.0 -9999.0 0.303374
2023 3 5.0 1.26974 -9999.0 -1.04712 0.03 -9999.0 -9999.0 -9999.0 0.285988
2023 3 5.5 0.288981 -5.51862 -0.624994 0.06 -9999.0 -9999.0 -9999.0 0.309831
2023 3 6.0 0.975266 -9999.0 -1.06783 0.0 -9999.0 -9999.0 -9999.0 0.264788
2023 3 6.5 -9999.0 -9999.0 5.3457 0.44 -9999.0 -9999.0 -9999.0 0.232683
2023 3 7.0 -9999.0 -9999.0 12.4033 1.58 -9999.0 -9999.0 -9999.0 0.216155
2023 3 7.5 -9999.0 -9999.0 5.01816 2.44 -9999.0 -9999.0 -9999.0 0.167421
2023 3 8.0 -9999.0 -9999.0 12.0291 1.08 -9999.0 -9999.0 -9999.0 0.188788
2023 3 8.5 -9999.0 -9999.0 -9999.0 0.25 -9999.0 -9999.0 -9999.0 0.459677
2023 3 9.0 -9999.0 -9999.0 -8.73158 0.29 -9999.0 -9999.0 -9999.0 0.145227
2023 3 9.5 -9999.0 -9999.0 -1.12814 0.54 -9999.0 -9999.0 -9999.0 0.0982
2023 3 10.0 -9999.0 -9999.0 -9999.0 1.44 -9999.0 -9999.0 -9999.0 -9999.0
2023 3 10.5 -9999.0 -9999.0 -9999.0 5.59 -9999.0 -9999.0 -9999.0 -9999.0
2023 3 11.0 -9999.0 -9999.0 -9999.0 19.38 -9999.0 -9999.0 -9999.0 -9999.0
2023 3 11.5 -9999.0 -9999.0 -9999.0 28.77 -9999.0 -9999.0 -9999.0 -9999.0
2023 3 12.0 -9999.0 -9999.0 -9999.0 53.81 -9999.0 -9999.0 -9999.0 -9999.0
2023 3 12.5 -9999.0 -9999.0 -9999.0 37.57 -9999.0 -9999.0 -9999.0 -9999.0
2023 3 13.0 -9999.0 -9999.0 -9999.0 61.63 -9999.0 -9999.0 -9999.0 -9999.0
2023 3 13.5 -9999.0 -9999.0 -9999.0 -9999.0 3.21 100.0 0.0 0.400837
2023 3 14.0 -9999.0 -9999.0 -9999.0 69.5 3.24 100.0 0.0 0.286257
2023 3 14.5 0.459237 -9999.0 -9999.0 44.27 3.33 100.0 0.0 0.320768
2023 3 15.0 -9999.0 -9999.0 -9999.0 30.57 3.14 100.0 0.0 0.257812
2023 3 15.5 -9999.0 -9999.0 -33.2382 17.58 2.95 100.0 0.0 0.289292
2023 3 16.0 -9999.0 -9999.0 -9999.0 11.13 -9999.0 -9999.0 -9999.0 1.19539
2023 3 16.5 -9999.0 -9999.0 -9999.0 2.75 -9999.0 -9999.0 -9999.0 -9999.0
2023 3 17.0 -9999.0 -9999.0 -9999.0 0.44 -9999.0 -9999.0 -9999.0 0.834478
2023 3 17.5 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 1.01826
2023 3 18.0 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.520627
2023 3 18.5 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.640904
2023 3 19.0 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.907415
2023 3 19.5 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.901771
2023 3 20.0 -9999.0 -9999.0 -9999.0 0.0 0.39 100.0 0.0 0.835414
2023 3 20.5 -9999.0 -9999.0 -38.3313 0.42 0.23 100.0 8.881784197001252e-16 0.394501
2023 3 21.0 -9999.0 -9.6754 -10.3894 0.31 0.02 100.0 0.0 0.359486
2023 3 21.5 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.474137
2023 3 22.0 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.360492
2023 3 22.5 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.553684
2023 3 23.0 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.695975
2023 3 23.5 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.852136
2023 4 0.0 -9999.0 -9999.0 -9999.0 0.0 -1.71 100.0 0.0 0.520363
2023 4 0.5 -9999.0 -9999.0 -30.0709 0.0 -1.93 100.0 8.881784197001252e-16 0.341033
2023 4 1.0 -9999.0 -9999.0 0.939318 0.0 -9999.0 -9999.0 -9999.0 0.221221
2023 4 1.5 -9999.0 -9999.0 1.0919 0.0 -9999.0 -9999.0 -9999.0 0.214127
2023 4 2.0 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.442283
2023 4 2.5 -9999.0 -9999.0 -9999.0 0.0 -2.68 100.0 0.0 0.30599
2023 4 3.0 -9999.0 -9999.0 -5.64579 0.0 -2.86 100.0 0.0 0.310436
2023 4 3.5 0.749276 -9999.0 -2.33564 0.0 -2.98 100.0 0.0 0.293974
2023 4 4.0 0.112319 6.62279 -9999.0 0.0 -3.04 100.0 0.0 0.286736
2023 4 4.5 0.275544 5.57991 0.544662 0.0 -3.09 100.0 0.0 0.225797
2023 4 5.0 0.384813 4.56771 -1.39251 0.0 -3.15 100.0 0.0 0.202533
2023 4 5.5 0.138708 5.26361 -2.6936 0.0 -3.23 100.0 0.0 0.313883
2023 4 6.0 0.104664 3.59377 -1.32014 0.0 -3.22 100.0 0.0 0.188762
2023 4 6.5 0.305402 5.70172 -3.47087 0.0 -3.29 100.0 0.0 0.212721
2023 4 7.0 -9999.0 3.54494 -3.13026 0.0 -3.24 100.0 0.0 0.173545
2023 4 7.5 0.023 3.14236 -2.4504 0.0 -3.24 100.0 0.0 0.170963
2023 4 8.0 -9999.0 4.2158 -11.3985 0.0 -9999.0 -9999.0 -9999.0 0.215515
2023 4 8.5 -9999.0 5.87146 -26.3464 0.0 -3.32 100.0 0.0 0.258889
2023 4 9.0 -9999.0 -9999.0 -9999.0 0.0 -3.5 100.0 0.0 0.530864
2023 4 9.5 -9999.0 -9999.0 -9999.0 1.29 -3.7 100.0 0.0 0.651413
2023 4 10.0 -9999.0 4.90978 -22.1559 5.89 -3.63 100.0 0.0 0.556615
2023 4 10.5 -9999.0 9.98901 -37.8651 16.34 -3.41 100.0 0.0 0.526138
2023 4 11.0 -9999.0 9.74563 -9999.0 28.16 -3.35 100.0 0.0 0.458347
2023 4 11.5 -9999.0 4.81342 -9999.0 39.65 -3.41 100.0 0.0 0.464768
2023 4 12.0 -9999.0 2.47537 -13.4444 51.2 -3.25 100.0 0.0 0.203846
2023 4 12.5 0.118792 3.40141 -1.53432 55.76 -3.15 100.0 0.0 0.168995
2023 4 13.0 0.124846 5.40394 -1.67103 53.67 -2.93 100.0 0.0 0.184818
2023 4 13.5 0.239645 0.580931 -0.466916 46.84 -2.76 100.0 0.0 0.123105
2023 4 14.0 0.271008 5.6753 -4.35441 53.85 -2.59 100.0 0.0 0.209735
2023 4 14.5 0.0885 3.74275 -2.93341 38.7 -2.49 100.0 0.0 0.188494
2023 4 15.0 0.7702 -9999.0 -3.7173 33.89 -2.51 100.0 0.0 0.140124
2023 4 15.5 -9999.0 -3.28485 -2.2491 24.68 -2.57 100.0 0.0 0.0812
2023 4 16.0 -9999.0 -9999.0 0.825003 16.44 -9999.0 -9999.0 -9999.0 0.131184
2023 4 16.5 -9999.0 -9999.0 1.17439 4.76 -9999.0 -9999.0 -9999.0 0.0947
2023 4 17.0 -9999.0 -9999.0 -2.52059 0.24 -9999.0 -9999.0 -9999.0 0.0855
2023 4 17.5 -9999.0 -9999.0 -5.44238 0.0 -9999.0 -9999.0 -9999.0 0.224816
2023 4 18.0 -9999.0 -9999.0 -4.82957 0.0 -2.22 100.0 0.0 0.24983
2023 4 18.5 0.710471 6.68688 -10.712 0.0 -2.54 100.0 0.0 0.259599
2023 4 19.0 0.258998 -0.544033 -15.6167 0.0 -2.92 100.0 0.0 0.249187
2023 4 19.5 0.184832 -2.5618 -17.4556 0.0 -3.29 100.0 0.0 0.197996
2023 4 20.0 0.174574 -1.15555 -13.9792 0.0 -3.49 100.0 0.0 0.183997
2023 4 20.5 0.211318 3.20287 -9.88593 0.0 -3.41 100.0 0.0 0.172336
2023 4 21.0 0.161687 3.47125 -7.02163 0.0 -3.38 100.0 0.0 0.2035
2023 4 21.5 0.143107 2.19186 -5.91247 0.0 -3.3 100.0 0.0 0.170296
2023 4 22.0 0.183647 2.46278 -9.99877 0.0 -3.24 100.0 0.0 0.19591
2023 4 22.5 0.149118 1.94928 -10.0371 0.0 -3.21 100.0 0.0 0.224122
2023 4 23.0 0.111124 1.0769 -8.32691 0.0 -3.27 100.0 0.0 0.189428
2023 4 23.5 0.160929 -0.768517 -9.58229 0.0 -3.4 100.0 0.0 0.178934
2023 5 0.0 0.115846 0.189131 -5.83843 0.0 -3.41 100.0 0.0 0.17844
2023 5 0.5 0.147596 0.482626 -4.25317 0.0 -3.48 100.0 0.0 0.148377
2023 5 1.0 0.14904 0.959246 -2.77578 0.0 -3.49 100.0 0.0 0.129348
2023 5 1.5 -9999.0 2.97514 -3.3849 0.0 -3.54 100.0 0.0 0.109161
2023 5 2.0 0.200001 -9999.0 -4.3351 0.0 -3.6 100.0 0.0 0.157012
2023 5 2.5 0.82413 -9999.0 -9999.0 0.0 -3.93 100.0 0.0 0.100614
2023 5 3.0 -9999.0 4.70886 -1.4239 0.0 -4.26 100.0 0.0 0.0592
2023 5 3.5 0.183067 -0.756322 -2.72886 0.0 -4.61 100.0 0.0 0.0696
2023 5 4.0 -9999.0 -9999.0 -2.96454 0.0 -4.84 100.0 0.0 0.0795
2023 5 4.5 -9999.0 -1.07721 -2.51198 0.0 -5.28 100.0 0.0 0.0375
2023 5 5.0 -9999.0 -9999.0 1.27936 0.0 -5.51 100.0 0.0 0.0276
2023 5 5.5 0.363465 -0.476813 -1.88578 0.0 -9999.0 -9999.0 -9999.0 0.0446
2023 5 6.0 -9999.0 -9999.0 -9999.0 0.0 -9999.0 -9999.0 -9999.0 0.043
2023 5 6.5 0.176011 -0.797123 -1.21882 0.0 -9999.0 -9999.0 -9999.0 0.0327
2023 5 7.0 0.605062 -1.07353 -2.02307 0.0 -9999.0 -9999.0 -9999.0 0.0401
2023 5 7.5 0.00832 -0.731561 -2.80923 0.0 -6.04 100.0 0.0 0.0767
2023 5 8.0 0.0585 -9999.0 -2.09032 0.0 -5.95 100.0 0.0 0.105642
2023 5 8.5 0.185137 -0.245313 -4.56882 0.0 -6.07 100.0 0.0 0.132822
2023 5 9.0 0.1423 -9999.0 -3.36597 0.0 -6.2 100.0 0.0 0.126945
2023 5 9.5 0.159575 0.352614 -3.12491 0.57 -6.29 100.0 0.0 0.178156
2023 5 10.0 0.170261 1.20413 -1.09807 6.39 -6.35 100.0 0.0 0.15395
2023 5 10.5 0.0807 1.75381 -1.0647 16.84 -6.36 100.0 0.0 0.170622
2023 5 11.0 0.610578 4.49889 2.2138 23.49 -6.53 100.0 0.0 0.221927
2023 5 11.5 0.543263 4.7677 2.03914 31.66 -6.79 100.0 0.0 0.226618
2023 5 12.0 -9999.0 4.13065 -9999.0 66.61 -6.91 100.0 0.0 0.201981
2023 5 12.5 0.111489 5.03629 0.266943 92.58 -7.15 100.0 0.0 0.231798
2023 5 13.0 -9999.0 6.62422 0.926114 96.86 -7.36 100.0 0.0 0.242032
2023 5 13.5 -9999.0 7.0341 1.66452 93.54 -7.77 100.0 0.0 0.258285
2023 5 14.0 -9999.0 5.22517 0.933115 75.45 -8.18 100.0 0.0 0.217126
2023 5 14.5 -9999.0 4.2096 -9999.0 59.91 -8.54 100.0 0.0 0.209449
2023 5 15.0 -9999.0 2.486 -2.5782 33.06 -8.9 100.0 0.0 0.187456
2023 5 15.5 0.19187 1.6846 -2.94145 21.56 -8.97 100.0 0.0 0.170932
2023 5 16.0 -9999.0 2.30396 -4.89876 12.77 -9.2 100.0 0.0 0.205226
2023 5 16.5 0.0793 1.72736 -5.97815 5.76 -9.38 100.0 0.0 0.210769
2023 5 17.0 0.470116 -9999.0 -2.59185 0.59 -9.56 100.0 0.0 0.202667
2023 5 17.5 -9999.0 2.84247 -2.92193 0.0 -9.94 100.0 0.0 0.228144
2023 5 18.0 0.0364 -1.5506 -8.09281 0.0 -10.65 99.63651189 0.0100000000886897 0.193178
2023 5 18.5 -9999.0 -9999.0 -9999.0 0.0 -11.11 100.0 0.0 -9999.0
2023 5 19.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 5 19.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 5 20.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 5 20.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 5 21.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 5 21.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 5 22.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 5 22.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 5 23.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 5 23.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 0.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 0.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 1.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 1.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 2.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 2.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 3.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 3.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 4.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 4.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 5.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 5.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 6.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 6.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 7.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 7.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 8.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 8.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 9.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 9.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 10.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 10.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 11.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2023 6 11.5 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
