TIMESTAMP_START,TIMESTAMP_END,DTime,CO2_1_1_1,CO2_STR_1_1_1,FC_1_1_1,FC_SSITC_TEST_1_1_1,FETCH_70_1_1_1,FETCH_90_1_1_1,FETCH_MAX_1_1_1,H2O_1_1_1,H_1_1_1,H_SSITC_TEST_1_1_1,LE_1_1_1,LE_SSITC_TEST_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,MO_LENGTH_1_1_1,PPFD_IN_1_1_1,SC_1_1_1,SH,SLE,SW_IN_1_1_1,SW_OUT_1_1_1,TAU_1_1_1,TAU_SSITC_TEST_1_1_1,TA_1_1_1,T_SONIC_1_1_1,ZL_1_1_1
202301170530,202301170600,17.229,410.213,106.106,0.0624,1.0,-9999.0,-9999.0,-9999.0,3.78266,-0.861525,1.0,1.35732,1.0,288.76,300.54,465.697,0.0,0.0121,-0.290617,-0.137591,0.0,0.29,-0.0351,1.0,-3.11,270.336,0.00569
202301170600,202301170630,17.25,409.816,106.18,0.0678,1.0,84.9706,127.301,46.4747,3.80692,0.0849,1.0,0.104056,1.0,292.49,300.91,-9536.45,0.0,-0.0273,-0.101085,0.0753,0.0,0.29,-0.0561,1.0,-3.16,270.281,-0.000278
202301170630,202301170700,17.271,409.787,106.177,0.11459,0.0,74.6149,111.787,40.8107,3.80247,0.112889,0.0,0.653086,0.0,296.45,301.54,-7493.49,0.0,-0.00196,-0.000819,-0.0138,0.0,0.3,-0.0578,0.0,-3.19,270.257,-0.000354
202301170700,202301170730,17.292,409.796,106.096,0.163649,0.0,79.1703,118.611,43.3022,3.78798,0.590588,0.0,0.405685,1.0,297.94,301.89,-2217.67,0.0,0.000596,0.0156,-0.045,0.0,0.27,-0.0773,0.0,-3.21,270.271,-0.00119
202301170730,202301170800,17.312,409.779,106.173,0.0562,1.0,80.8708,121.159,44.2323,3.83034,0.339013,1.0,0.95242,1.0,298.38,302.13,-2862.3,0.0,-0.00119,0.124725,0.131354,0.0,0.25,-0.0633,1.0,-3.14,270.329,-0.000925
202301170800,202301170830,17.333,409.816,106.179,0.138371,1.0,96.2142,144.146,52.6244,3.84525,1.48892,1.0,0.642641,1.0,298.64,302.31,-1148.75,0.0,0.00258,0.0539,0.0462,0.0,0.27,-0.0923,1.0,-3.1,270.354,-0.00231
202301170830,202301170900,17.354,409.777,106.175,0.0577,1.0,85.6256,128.283,46.833,3.84383,0.430284,1.0,0.699319,1.0,298.56,302.5,-3374.46,0.0,-0.00267,0.0907,-0.00439,0.0,0.28,-0.0828,1.0,-3.06,270.413,-0.000785
202301170900,202301170930,17.375,409.774,106.174,0.0419,1.0,82.5947,123.742,45.1752,3.85528,-0.0828,1.0,0.687351,1.0,299.16,302.73,17438.6,0.0,-0.000208,0.164314,0.0355,0.0,0.41,-0.0824,1.0,-3.0,270.502,0.000152
202301170930,202301171000,17.396,409.95,106.14,0.104386,1.0,76.712,114.929,41.9577,3.85998,-0.929117,1.0,0.875946,0.0,296.55,302.75,1461.25,3.8723404255319154,0.012,0.0952,0.0146,1.82,2.43,-0.0791,0.0,-2.89,270.552,0.00181
202301171000,202301171030,17.417,410.065,106.084,0.354308,1.0,90.0387,134.894,49.2467,3.87438,-1.07183,1.0,-0.528987,1.0,293.73,302.35,1788.27,23.68085106382979,0.0079,0.098,0.0446,11.13,10.15,-0.0995,1.0,-2.87,270.571,0.00148
202301171030,202301171100,17.438,409.998,106.124,-9999.0,1.0,82.3477,123.372,45.0401,3.93527,-9999.0,2.0,1.32212,1.0,296.05,303.23,5957.8,52.12765957446809,-0.00457,0.389747,0.188272,24.5,21.18,-0.0983,1.0,-2.78,270.715,0.000445
202301171100,202301171130,17.458,409.888,106.122,0.119121,1.0,80.6628,120.848,44.1185,3.98697,-2.40718,1.0,0.615704,1.0,294.13,303.71,689.848,74.63829787234043,-0.0075,0.4006,0.159687,35.08,30.11,-0.0903,1.0,-2.58,270.89,0.00384
202301171130,202301171200,17.479,409.702,105.989,0.233014,1.0,79.5436,119.171,43.5064,4.04088,-1.80422,1.0,0.274583,0.0,297.35,305.06,903.162,91.72340425531915,-0.0127,0.592466,0.166287,43.11,36.75,-0.0891,0.0,-2.29,271.166,0.00293
202301171200,202301171230,17.5,410.095,105.957,-9999.0,1.0,82.7379,123.957,45.2536,4.11913,-0.674282,1.0,3.43222,1.0,303.98,306.89,2335.52,104.97872340425533,0.0268,0.550434,0.241017,49.34,42.02,-0.087,1.0,-9999.0,271.378,0.00113
202301171230,202301171300,17.521,411.436,105.134,-9999.0,2.0,85.8661,128.643,46.9645,3.90371,-9999.0,2.0,10.2956,1.0,305.41,308.48,1300.96,149.48936170212767,0.0914,0.80121,-0.662116,70.26,59.66,-0.0802,1.0,-9999.0,271.665,0.00204
202301171300,202301171330,17.542,410.831,105.428,-9999.0,1.0,86.9897,130.326,47.5791,4.22366,-9999.0,2.0,13.9507,1.0,305.75,310.17,1564.69,170.31914893617022,-0.0412,0.78337,0.981354,80.05,67.85,-0.0992,1.0,-9999.0,272.106,0.00169
202301171330,202301171400,17.562,410.915,105.355,0.871058,1.0,84.7436,126.961,46.3506,4.2551,-0.629529,1.0,-9999.0,2.0,309.05,311.55,3031.9,114.10638297872342,0.00574,0.517002,0.0963,53.63,46.19,-0.0984,1.0,-9999.0,272.493,0.000874
202301171400,202301171430,17.583,409.742,104.864,0.464041,0.0,78.5867,117.737,42.983,4.26234,-9999.0,2.0,4.58676,1.0,310.18,312.55,-9843.38,124.74468085106385,-0.0797,0.48587,0.0222,58.63,50.61,-0.0665,0.0,-9999.0,272.675,-0.000269
202301171430,202301171500,17.604,408.512,104.097,-9999.0,1.0,81.1657,121.601,44.3936,4.29248,0.468897,1.0,-2.53241,1.0,310.92,313.64,-3142.63,108.0,-0.0835,0.22418,0.0921,50.76,43.95,-0.0827,1.0,-9999.0,272.91,-0.000843
202301171500,202301171530,17.625,408.274,105.095,-9999.0,1.0,86.2614,129.235,47.1807,4.62361,-9999.0,2.0,-9999.0,2.0,312.25,314.56,66793.5,103.63829787234043,-0.0161,0.393246,1.01099,48.71,42.38,-0.0985,1.0,-9999.0,273.183,3.97e-05
202301171530,202301171600,17.646,408.492,104.637,1.35123,1.0,69.6568,104.359,38.0988,4.58262,-9999.0,2.0,-9999.0,2.0,313.44,315.6,4777.92,77.29787234042553,0.0147,0.308513,-0.125029,36.33,32.0,-0.0769,0.0,-9999.0,273.466,0.000554
202301171600,202301171630,17.667,408.934,104.429,0.442294,0.0,74.3797,111.434,40.682,4.37232,-0.222179,1.0,-9999.0,2.0,314.3,316.39,6003.29,39.02127659574468,0.03,0.207809,-0.6411,18.34,16.89,-0.0772,0.0,-9999.0,273.66,0.000441
202301171630,202301171700,17.688,412.755,102.213,-9999.0,2.0,71.9701,107.824,39.3641,3.82237,-4.85908,0.0,9.05522,1.0,314.18,316.53,231.0,10.276595744680852,0.258548,0.128336,-1.67574,4.83,5.6,-0.0688,0.0,-9999.0,273.799,0.0115
202301171700,202301171730,17.708,411.289,101.663,-9999.0,1.0,61.7794,92.5569,33.7903,4.27204,-6.66294,0.0,8.52834,1.0,314.79,316.71,143.393,1.0638297872340425,-0.0992,0.128971,1.36978,0.5,2.0,-0.0618,1.0,-9999.0,273.893,0.0185
202301171730,202301171800,17.729,417.144,97.1577,0.178708,1.0,62.9023,94.2391,34.4044,3.32347,-6.60349,0.0,2.6149,0.0,315.36,316.73,208.071,0.0,0.396026,0.164171,-2.88864,0.0,0.82,-0.0788,0.0,-9999.0,273.968,0.0127
202301171800,202301171830,17.75,415.621,97.3653,0.511373,0.0,65.027,97.4223,35.5665,3.50895,-6.25337,0.0,-9999.0,2.0,315.98,316.84,198.098,0.0,-0.102955,0.227663,0.564504,0.0,0.55,-0.0735,1.0,-9999.0,274.045,0.0134
202301171830,202301171900,17.771,415.665,96.0463,0.316911,0.0,55.0335,82.4502,30.1006,3.15111,-7.54295,0.0,3.38901,0.0,316.45,316.94,112.445,0.0,0.00296,0.123731,-1.08863,0.0,0.5,-0.0571,1.0,-9999.0,274.126,0.0236
202301171900,202301171930,17.792,413.072,100.439,-9999.0,0.0,68.0763,101.991,37.2344,4.06763,-3.95152,0.0,-15.7163,1.0,316.63,317.0,426.732,0.0,-0.175172,0.118746,2.78752,0.0,0.63,-0.0902,0.0,-9999.0,274.202,0.00621
202301171930,202301172000,17.812,413.126,104.68,-9999.0,2.0,58.9346,88.2948,32.2343,4.73611,-8.07744,0.0,-9999.0,2.0,317.11,317.04,129.889,0.0,0.00361,0.164963,2.03256,0.0,0.63,-0.0657,1.0,-9999.0,274.283,0.0204
202301172000,202301172030,17.833,412.197,100.316,-9999.0,1.0,58.8389,88.1514,32.182,4.23017,-9999.0,0.0,-9999.0,2.0,317.55,317.15,146.707,0.0,-0.0627,0.0342,-1.53826,0.0,0.55,-0.0753,1.0,-9999.0,274.312,0.0181
202301172030,202301172100,17.854,418.048,95.5425,-9999.0,2.0,65.6665,98.3804,35.9163,2.87724,-9999.0,0.0,-9999.0,1.0,317.76,317.11,178.312,0.0,0.395128,0.0937,-4.11216,0.0,0.63,-0.0826,1.0,-9999.0,274.359,0.0149
202301172100,202301172130,17.875,407.49,104.892,-9999.0,2.0,68.753,103.005,37.6045,4.88128,-9999.0,0.0,-9999.0,1.0,317.57,317.22,211.75,0.0,-0.712911,0.0907,6.09018,0.0,0.57,-0.0975,0.0,-9999.0,274.402,0.0125
202301172130,202301172200,17.896,408.904,103.456,-9999.0,0.0,58.827,88.1336,32.1755,4.24205,-9999.0,0.0,-9999.0,0.0,317.3,317.22,212.6,0.0,0.0955,-0.0581,-1.94276,0.0,0.48,-0.0773,1.0,-9999.0,274.364,0.0125
202301172200,202301172230,17.917,410.764,101.849,-9999.0,1.0,66.2935,99.3198,36.2593,3.94661,-9999.0,0.0,-9999.0,1.0,316.86,317.16,234.529,0.0,0.125612,-0.10991,-0.898118,0.0,0.64,-0.0896,1.0,-9999.0,274.301,0.0113
202301172230,202301172300,17.938,414.171,98.5884,1.5133,1.0,71.4979,107.117,39.1058,2.79196,-7.30794,0.0,-9999.0,2.0,316.8,317.07,235.993,0.0,0.230169,-0.146148,-3.51078,0.0,0.52,-0.0916,0.0,-9999.0,274.237,0.0112
202301172300,202301172330,17.958,423.815,93.8313,3.82848,0.0,67.3463,100.897,36.8351,1.299,-7.35785,0.0,7.49762,0.0,316.77,317.05,229.809,0.0,0.651532,-0.096,-4.54007,0.0,0.48,-0.0904,1.0,-9999.0,274.202,0.0115
202301172330,202301180000,17.979,424.009,95.6242,-9999.0,2.0,65.007,97.3923,35.5556,1.42768,-6.0057,0.0,-9999.0,2.0,316.5,316.97,247.891,0.0,0.0131,-0.238837,0.391549,0.0,0.5,-0.0831,1.0,-9999.0,274.131,0.0107
202301180000,202301180030,18.0,416.716,97.8473,2.65787,1.0,76.219,114.19,41.688,2.92735,-1.67291,1.0,-9999.0,2.0,315.63,316.8,1259.11,0.0,-0.493521,-0.545195,4.56971,0.0,1.42,-0.104784,0.0,-9999.0,274.573,0.0021
202301180030,202301180100,18.021,410.712,91.6992,-9999.0,1.0,109.914,164.671,60.1176,2.22834,-9999.0,1.0,-9999.0,2.0,315.33,316.5,210.018,0.10638297872340427,-0.40655,-0.325688,-2.13154,0.05,1.75,-0.420511,1.0,-9999.0,275.047,0.0126
202301180100,202301180130,18.042,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,315.6,316.47,-9999.0,0.4893617021276596,-9999.0,-9999.0,-9999.0,0.23,1.82,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
202301180130,202301180200,18.062,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,315.28,316.43,-9999.0,0.14893617021276598,-9999.0,-9999.0,-9999.0,0.07,1.72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
202301180200,202301180230,18.083,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,314.52,316.33,-9999.0,0.0,-9999.0,-9999.0,-9999.0,0.0,1.45,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
202301180230,202301180300,18.104,407.883,81.9893,-9999.0,2.0,77.6212,116.291,42.455,3.20399,-9999.0,1.0,-9999.0,2.0,314.69,316.47,97.479,0.0,-9999.0,-9999.0,-9999.0,0.0,1.18,-0.25236,0.0,-9999.0,277.655,0.0272
202301180300,202301180330,18.125,405.554,92.8602,-9999.0,1.0,65.3738,97.9419,35.7562,4.22366,-9999.0,2.0,-9999.0,1.0,313.29,316.56,-226.855,0.4255319148936171,-0.157516,0.081,3.10585,0.2,1.16,-0.116954,1.0,-9999.0,274.425,-0.0117
202301180330,202301180400,18.146,408.212,98.0659,-9999.0,2.0,62.6482,93.8584,34.2655,4.29638,-11.2833,0.0,5.73314,1.0,313.27,316.58,235.868,0.08510638297872342,0.17979,0.0682,0.221469,0.04,0.84,-0.122345,0.0,-9999.0,273.691,0.0112
202301180400,202301180430,18.167,407.532,100.93,-9999.0,1.0,56.2137,84.2184,30.7461,4.90838,-9999.0,0.0,-9999.0,2.0,314.26,316.62,144.609,0.0,-0.0461,-0.0208,1.86447,0.0,0.75,-0.0819,1.0,-9999.0,273.611,0.0183
202301180430,202301180500,18.188,406.331,103.076,-9999.0,1.0,57.7608,86.5362,31.5923,5.13346,-9999.0,0.0,-9999.0,1.0,314.74,316.61,79.1678,0.0,-0.0812,0.0671,0.685706,0.0,0.83,-0.0887,0.0,-9999.0,274.349,0.0335
202301180500,202301180530,18.208,408.207,99.9448,-9999.0,2.0,59.7777,89.5578,32.6954,4.19055,0.0496,0.0,6.86802,1.0,315.29,316.63,-28399.9,0.0,0.126952,0.00903,-2.87319,0.0,1.0,-0.0801,0.0,-9999.0,274.962,-9.33e-05
202301180530,202301180600,18.229,409.366,101.714,0.986384,0.0,-9999.0,-9999.0,-9999.0,4.04345,-2.91736,1.0,2.50366,1.0,315.92,316.68,203.314,0.0,0.0784,0.00519,-0.448283,0.0,0.92,-0.045,1.0,-9999.0,274.722,0.013
202301180600,202301180630,18.25,413.29,102.513,-9999.0,1.0,71.4194,106.999,39.0629,3.76773,-9999.0,2.0,-9999.0,2.0,316.52,316.7,474.073,0.0,0.265635,0.0547,-0.840253,0.0,0.95,-0.124804,0.0,-9999.0,275.131,0.00559
202301180630,202301180700,18.271,413.815,102.415,-9999.0,1.0,92.194,138.123,50.4256,3.6428,-9999.0,1.0,-9999.0,2.0,317.72,316.79,-633.772,0.0,0.0355,0.205538,-0.380632,0.0,0.63,-0.302355,1.0,-9999.0,275.845,-0.00418
202301180700,202301180730,18.292,412.752,102.379,-9999.0,1.0,98.3487,147.344,53.7919,3.88526,-9999.0,1.0,-9999.0,1.0,317.78,316.86,5579.65,0.0,-0.072,0.235549,0.738449,0.0,0.53,-0.461986,1.0,-9999.0,275.547,0.000475
202301180730,202301180800,18.312,410.347,104.924,-9999.0,1.0,86.3935,129.433,47.253,4.95235,-9999.0,1.0,-9999.0,1.0,318.51,317.06,1861.55,0.0,-0.162599,0.361817,3.24791,0.0,0.57,-0.284968,1.0,-9999.0,275.189,0.00142
202301180800,202301180830,18.333,410.888,104.777,1.05146,0.0,61.2506,91.7645,33.501,4.85096,3.85837,0.0,-5.50965,0.0,319.29,317.19,-423.188,0.0,0.0365,0.214457,-0.308537,0.0,0.4,-0.0882,0.0,-9999.0,275.0,-0.00626
202301180830,202301180900,18.354,410.441,105.115,1.22505,0.0,60.9786,91.357,33.3523,5.03288,4.01408,0.0,-8.43481,1.0,319.97,317.27,-353.277,0.0,-0.0302,0.154601,0.553506,0.0,0.27,-0.0803,0.0,-9999.0,275.212,-0.0075
202301180900,202301180930,18.375,410.921,104.234,1.59028,1.0,60.2868,90.3206,32.9739,4.87724,-11.5826,0.0,-20.0066,1.0,320.35,317.34,81.5307,0.2553191489361702,0.0324,0.0898,-0.473546,0.12,0.37,-0.0612,0.0,-9999.0,275.566,0.0325
202301180930,202301181000,18.396,412.624,103.961,-9999.0,1.0,-9999.0,-9999.0,-9999.0,4.51916,-11.6572,0.0,-5.95603,0.0,320.65,317.37,44.8195,3.191489361702128,0.115126,0.198146,-1.0893,1.5,1.56,-0.0413,1.0,-9999.0,275.695,0.0591
202301181000,202301181030,18.417,410.486,104.661,0.198622,0.0,72.6828,108.892,39.7539,4.97186,-11.8373,0.0,-9999.0,2.0,321.1,317.51,98.6877,13.425531914893616,-0.144554,0.119827,1.37733,6.31,5.33,-0.0705,0.0,-9999.0,276.102,0.0268
202301181030,202301181100,18.438,413.138,101.44,0.451558,1.0,67.681,101.399,37.0182,3.41838,-11.7046,0.0,-3.67849,1.0,321.51,317.59,68.6446,31.23404255319149,0.179298,0.135496,-4.72568,14.68,11.71,-0.055,0.0,-9999.0,276.13,0.0386
202301181100,202301181130,18.458,412.764,98.3326,1.43902,1.0,-9999.0,-9999.0,-9999.0,2.05942,-5.99145,0.0,-4.72858,1.0,321.87,317.69,78.5927,50.87234042553192,-0.0253,0.119687,-4.1337,23.91,18.78,-0.0385,0.0,-9999.0,275.866,0.0337
202301181130,202301181200,18.479,412.592,100.285,1.02896,0.0,-9999.0,-9999.0,-9999.0,2.7905,-8.44691,1.0,-7.1888,0.0,322.32,317.8,51.7422,82.46808510638297,-0.0117,0.220269,2.22312,38.76,30.26,-0.0366,0.0,-9999.0,275.936,0.0512
202301181200,202301181230,18.5,426.733,87.4602,-9999.0,2.0,88.1025,131.994,48.1877,1.22025,14.9528,1.0,-9999.0,2.0,322.48,317.86,-103.111,77.53191489361703,-9999.0,-0.0576,-4.77567,36.44,28.55,-0.085,1.0,-9999.0,275.925,-0.0257
202301181230,202301181300,18.521,429.862,83.7447,0.67486,1.0,82.5233,123.635,45.1362,-9999.0,-9.71243,1.0,-9999.0,-9999.0,322.54,317.81,90.8225,85.04255319148936,0.21146,0.0942,-9999.0,39.97,31.26,-0.0586,1.0,-9999.0,276.131,0.0292
202301181300,202301181330,18.542,434.545,76.7988,-9999.0,1.0,78.119,117.036,42.7272,-9999.0,5.16382,1.0,-9999.0,-9999.0,322.54,317.8,-246.986,71.40425531914894,0.316579,-0.0916,-9999.0,33.56,26.34,-0.0749,0.0,-9999.0,276.075,-0.0107
202301181330,202301181400,18.562,426.237,86.7701,1.9411,1.0,88.9042,133.195,48.6262,-9999.0,-13.057,1.0,-9999.0,-9999.0,322.4,317.81,166.642,71.53191489361701,-0.561562,-0.0758,-9999.0,33.62,26.12,-0.106962,1.0,-9999.0,275.851,0.0159
202301181400,202301181430,18.583,437.941,77.4793,-9999.0,1.0,82.4605,123.541,45.1018,-9999.0,-9999.0,2.0,-9999.0,-9999.0,322.2,317.71,-799.884,78.76595744680853,0.790915,-0.0925,-9999.0,37.02,28.57,-0.0952,1.0,-9999.0,275.846,-0.00331
202301181430,202301181500,18.604,438.685,79.1985,-9999.0,2.0,78.3775,117.424,42.8686,-9999.0,-4.91644,0.0,-9999.0,-9999.0,322.03,317.68,213.446,54.97872340425532,0.0503,-0.0905,-9999.0,25.84,20.01,-0.0658,0.0,-9999.0,275.967,0.0124
202301181500,202301181530,18.625,428.989,89.5792,4.22475,1.0,92.9485,139.254,50.8382,-9999.0,12.1697,1.0,-9999.0,-9999.0,321.69,317.68,-319.625,56.23404255319149,-0.654753,0.0446,-9999.0,26.43,20.52,-0.157495,1.0,-9999.0,276.215,-0.00829
202301181530,202301181600,18.646,436.46,82.4127,-9999.0,2.0,93.546,140.149,51.1651,-9999.0,15.5777,1.0,-9999.0,-9999.0,321.6,317.69,-356.029,40.04255319148936,0.504376,0.0496,-9999.0,18.82,14.67,-0.19948,1.0,-9999.0,276.56,-0.00744
202301181600,202301181630,18.667,456.797,63.0633,-9999.0,1.0,85.8697,128.649,46.9665,-9999.0,-9999.0,2.0,-9999.0,-9999.0,321.96,317.81,-1585.98,27.361702127659576,1.37226,0.141843,-9999.0,12.86,9.89,-0.195656,1.0,-9999.0,276.643,-0.00167
202301181630,202301181700,18.688,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,322.26,317.91,-9999.0,13.680851063829788,-9999.0,-9999.0,-9999.0,6.43,4.87,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
202301181700,202301181730,18.708,478.104,64.5567,-9999.0,1.0,87.7684,131.493,48.005,-9999.0,-24.4549,1.0,-9999.0,-9999.0,322.32,317.92,657.01,3.9787234042553195,-9999.0,-9999.0,-9999.0,1.87,1.44,-0.404938,0.0,-9999.0,278.752,0.00403
202301181730,202301181800,18.729,460.053,56.9105,-9999.0,1.0,91.5731,137.193,50.086,-9999.0,17.2476,1.0,-9999.0,-9999.0,322.4,317.91,-1403.37,0.3191489361702128,-1.21645,-0.0159,-9999.0,0.15,0.12,-0.532095,1.0,-9999.0,279.51,-0.00189
202301181800,202301181830,18.75,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,322.76,318.02,-9999.0,0.0,-9999.0,-9999.0,-9999.0,0.0,-0.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
202301181830,202301181900,18.771,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,323.08,317.98,-9999.0,0.0,-9999.0,-9999.0,-9999.0,0.0,-0.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
202301181900,202301181930,18.792,403.322,58.0617,-9999.0,1.0,112.106,167.955,61.3165,-9999.0,-9999.0,1.0,-9999.0,-9999.0,323.16,318.04,1433.17,0.021276595744680854,-9999.0,-9999.0,-9999.0,0.01,0.01,-2.28189,1.0,-9999.0,279.146,0.00185
202301181930,202301182000,18.812,396.746,61.1159,-9999.0,1.0,119.745,179.4,65.4948,-9999.0,-9999.0,1.0,-9999.0,-9999.0,323.37,318.05,1280.48,0.0,-0.442506,0.104552,-9999.0,0.0,0.01,-2.61696,1.0,-9999.0,279.881,0.00207
202301182000,202301182030,18.833,385.124,63.8222,-9999.0,2.0,112.554,168.626,61.5614,2.20637,-9999.0,1.0,-9999.0,2.0,323.85,318.23,2312.83,0.17021276595744683,-0.781596,0.300338,-9999.0,0.08,0.13,-2.10627,1.0,-9999.0,279.723,0.00115
202301182030,202301182100,18.854,387.331,68.5789,-9999.0,2.0,106.064,158.904,58.0119,-9999.0,-9999.0,2.0,-9999.0,-9999.0,324.27,318.38,-858.212,0.0,0.148392,0.133608,-9999.0,0.0,0.12,-1.54017,1.0,-9999.0,279.664,-0.00309
202301182100,202301182130,18.875,411.539,57.7749,-9999.0,1.0,88.4245,132.476,48.3638,-9999.0,-9999.0,0.0,-9999.0,-9999.0,325.05,318.48,171.87,0.021276595744680854,1.62695,0.132118,-9999.0,0.01,0.04,-0.884883,0.0,-9999.0,281.872,0.0154
202301182130,202301182200,18.896,435.776,61.8137,-9999.0,0.0,76.6385,114.818,41.9175,-9999.0,-9999.0,0.0,-9999.0,-9999.0,325.68,318.59,211.022,0.14893617021276598,1.62778,0.267069,-9999.0,0.07,0.08,-0.464338,0.0,-9999.0,283.805,0.0126
202301182200,202301182230,18.917,428.967,67.4006,-9999.0,1.0,91.7718,137.491,50.1947,-9999.0,-9999.0,1.0,-9999.0,-9999.0,325.32,318.62,343.6,0.0,-0.457276,-0.081,-9999.0,0.0,0.14,-0.633285,1.0,-9999.0,283.013,0.00771
202301182230,202301182300,18.938,424.135,72.0437,-9999.0,2.0,94.0356,140.882,51.4328,-9999.0,-9999.0,2.0,-9999.0,-9999.0,324.5,318.63,-2713.22,0.10638297872340427,-0.324498,-0.0993,-9999.0,0.05,0.46,-0.623506,1.0,-9999.0,283.098,-0.000976
202301182300,202301182330,18.958,372.027,61.3875,-9999.0,1.0,102.728,153.905,56.1871,-9999.0,-9999.0,1.0,-9999.0,-9999.0,324.27,318.5,1763.59,0.0,-3.49971,-0.157403,-9999.0,0.0,0.44,-0.827447,1.0,-9999.0,282.493,0.0015
202301182330,202301190000,18.979,393.5,64.238,-9999.0,1.0,126.149,188.994,68.9973,-9999.0,-9999.0,2.0,-9999.0,-9999.0,324.11,318.4,-2112.5,0.0,1.44211,-0.0526,-9999.0,0.0,0.36,-2.38562,1.0,-9999.0,281.248,-0.00125
202301190000,202301190030,19.0,399.079,73.4217,-9999.0,1.0,133.771,200.413,73.1659,-9999.0,-9999.0,2.0,-9999.0,-9999.0,323.85,318.45,8464.23,0.0,0.374581,-0.0296,-9999.0,0.0,0.28,-2.66384,1.0,-9999.0,280.869,0.000313
202301190030,202301190100,19.021,406.12,65.6079,-9999.0,1.0,96.6353,144.777,52.8547,-9999.0,-9999.0,1.0,-9999.0,-9999.0,323.69,318.37,492.445,0.0,0.47278,-0.103317,-9999.0,0.0,0.31,-0.770356,1.0,-9999.0,282.495,0.00538
202301190100,202301190130,19.042,398.801,67.517,-9999.0,0.0,89.9727,134.795,49.2106,-9999.0,-9999.0,1.0,-9999.0,-9999.0,323.7,318.41,176.512,0.0,-0.491224,0.0255,-9999.0,0.0,0.55,-0.692451,0.0,-9999.0,281.681,0.015
202301190130,202301190200,19.062,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,323.03,318.33,-9999.0,0.0,-9999.0,-9999.0,-9999.0,0.0,0.46,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
202301190200,202301190230,19.083,409.539,67.337,-9999.0,1.0,95.5204,143.107,52.2449,-9999.0,-9999.0,1.0,-9999.0,-9999.0,322.64,318.28,654.257,0.1276595744680851,-9999.0,-9999.0,-9999.0,0.06,0.74,-0.789466,1.0,-9999.0,282.223,0.00405
202301190230,202301190300,19.104,422.156,65.2029,-9999.0,2.0,91.3449,136.851,49.9611,-9999.0,-9999.0,0.0,-9999.0,-9999.0,323.35,318.29,382.918,0.0,0.846633,0.0401,-9999.0,0.0,0.55,-0.825057,0.0,-9999.0,282.697,0.00692
202301190300,202301190330,19.125,388.179,64.2151,-9999.0,2.0,87.2374,130.697,47.7145,-9999.0,-9999.0,0.0,-9999.0,-9999.0,323.1,318.34,298.697,0.0,-9999.0,0.117173,-9999.0,0.0,0.86,-0.626705,0.0,-9999.0,282.907,0.00887
202301190330,202301190400,19.146,377.695,58.609,-9999.0,2.0,91.7449,137.451,50.1799,3.27197,-9999.0,1.0,-9999.0,1.0,324.33,318.49,451.675,0.08510638297872342,-0.702728,0.289323,-9999.0,0.04,0.76,-0.756942,1.0,-9999.0,282.904,0.00586
202301190400,202301190430,19.167,435.255,67.7222,-9999.0,1.0,86.6526,129.821,47.3947,-9999.0,-9999.0,0.0,-9999.0,-9999.0,325.5,318.66,153.317,0.0,-9999.0,0.285787,-9999.0,0.0,0.32,-0.619643,0.0,-9999.0,282.926,0.0173
202301190430,202301190500,19.188,395.382,57.8095,-9999.0,1.0,94.3885,141.411,51.6259,-9999.0,-9999.0,2.0,-9999.0,-9999.0,327.21,318.94,-3204.78,0.0,-9999.0,0.671457,-9999.0,0.0,0.26,-0.915998,1.0,-9999.0,283.348,-0.000827
202301190500,202301190530,19.208,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,328.72,319.31,-9999.0,0.0,-9999.0,-9999.0,-9999.0,0.0,0.27,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
