Year,Month,Hour,NEE_f,LE_f,H_f,Rg_f,VPD_f,rH_f,Tair_f,GPP_f,Reco, ,NEE,NEE_sqc,LE,LE_sqc,H,H_sqc,Rg,Rg_sqc,VPD,VPD_sqc,rH,rH_sqc,Tair,Tair_sqc
--,--,--,umolm-2s-1,Wm-2,Wm-2,Wm-2,hPa,%,degC,umolm-2s-1,umolm-2s-1,,umolm-2s-1,--,Wm-2,--,Wm-2,--,Wm-2,--,hPa,--,%,--,degC,--
2023,1,00:00,0.576109348185185,1.69313780894444,-9.53257129933426,-9999,0.144978286809699,94.7472470876667,-5.1545777777,1.013189312464,1.58929866064919, ,0.483561826086957,0.766666666666667,2.96579095652174,0.766666666666667,-9.72413866666667,0.5,-9999,0,0.149977538078999,0.966666666666667,94.7472470876667,1,-5.1545777777,1
2023,1,00:30,0.724230928264209,1.75213011451613,-8.80201511601383,0.0149,0.135925841182429,94.9816236929032,-5.01387096758064,0.879214441388915,1.60344536965312, ,0.637050280952381,0.67741935483871,1.00471067777778,0.870967741935484,-6.60154,0.483870967741935,0.0149,0.032258064516129,0.135925841182429,1,94.9816236929032,1,-5.01387096758064,1
2023,1,01:00,0.919950139327608,2.49098388548387,-11.8764027093981,0.01425,0.131632171901356,95.0532010748387,-5.06974193587097,0.677655611293572,1.59760575062118, ,0.872575608695652,0.741935483870968,1.83089430666667,0.967741935483871,-12.8406435,0.516129032258065,-9999,0,0.136019910964734,0.967741935483871,95.0532010748387,1,-5.06974193587097,1
2023,1,01:30,0.771156683443653,1.95346973774194,-10.6286776970814,0.01425,0.127499244702211,95.1369322583871,-5.09415053741936,0.826385568025111,1.59754225146876, ,1.03438457816667,0.774193548387097,1.97611520071429,0.903225806451613,-8.67172285714286,0.451612903225806,-9999,0,0.131749219525618,0.967741935483871,95.1369322583871,1,-5.09415053741936,1
2023,1,02:00,0.939755098694316,2.81565707784588,-11.9613182304916,0.0136,0.116660434252633,95.4027845009677,-5.15854838703226,0.647563619823318,1.58731871851763, ,1.01483628,0.806451612903226,2.55973141753571,0.903225806451613,-10.21561,0.483870967741935,0.0136,0.032258064516129,0.120549115394387,0.967741935483871,95.4027845009677,1,-5.15854838703226,1
2023,1,02:30,0.753179107352325,3.00427115824194,-12.9848117929542,-9999,0.111752466063024,95.5384987764516,-5.18827956970968,0.829270652099709,1.58244975945203, ,0.832519404166667,0.774193548387097,3.4636595,0.870967741935484,-12.2665146666667,0.483870967741935,-9999,0,0.115477548265125,0.967741935483871,95.5384987764516,1,-5.18827956970968,1
2023,1,03:00,0.777030014669739,3.24498306598387,-15.2324226148094,0.0161833335,0.111540554211171,95.5490580648387,-5.22024731187097,0.803143092819371,1.58017310748911, ,0.98364064,0.806451612903226,2.17521906538462,0.838709677419355,-10.6163439333333,0.483870967741935,-9999,0,0.111540554211171,1,95.5490580648387,1,-5.22024731187097,1
2023,1,03:30,0.603519511426477,3.65366412069892,-16.4033186826114,0.0354838709677419,0.101533162542291,95.8182904703226,-5.25666666658064,0.970915834619956,1.57443534604643, ,0.84902715,0.645161290322581,2.35307179166667,0.774193548387097,-11.4621455714286,0.451612903225806,-9999,0,0.104917601293701,0.967741935483871,95.8182904703226,1,-5.25666666658064,1
2023,1,04:00,0.695247120320719,2.92541747043011,-17.764528062147,0.0357021505483871,0.115216839516576,95.4543724506452,-5.24716129048387,0.885454167543361,1.58070128786408, ,0.832316214285714,0.67741935483871,2.63033154166667,0.774193548387097,-13.8650257647059,0.548387096774194,0.018766667,0.032258064516129,0.123162828448754,0.935483870967742,95.4543724506452,1,-5.24716129048387,1
2023,1,04:30,0.614868166593873,4.54649824157706,-16.9499010045912,1.26440752676667,0.128613801837526,95.185744086129,-5.26433333348387,0.96494190420359,1.57981007079746, ,0.581182954545455,0.709677419354839,4.80613215384615,0.838709677419355,-13.8951744705882,0.548387096774194,0.0476166665,0.0645161290322581,0.139885511400613,0.903225806451613,95.185744086129,1,-5.26433333348387,1
2023,1,05:00,0.66528267908288,1.87842025842294,-10.8199643127496,1.34640022769539,0.106540440404708,95.6804720429032,-5.29805376351613,0.9111318407362,1.57641451981908, ,0.73820865,0.645161290322581,0.803989815384615,0.838709677419355,-9.51265117647059,0.548387096774194,-9999,0,0.113888056984343,0.935483870967742,95.6804720429032,1,-5.29805376351613,1
2023,1,05:30,0.70234582437276,1.62057312544803,-12.3142228284178,1.51228913961452,0.0977682787921241,95.8759843529032,-5.29597849496774,0.879815999852341,1.5821618242251, ,0.871038892,0.806451612903226,1.44822044615385,0.838709677419355,-11.1920797058824,0.548387096774194,2.0056666665,0.0645161290322581,0.101027221418528,0.967741935483871,95.8759843529032,1,-5.29597849496774,1
2023,1,06:00,0.901717042427734,-1.25605086594982,-13.9245294824885,1.34670804894309,0.0966595247776082,95.8952159809677,-5.23651612925806,0.696169711766906,1.59788675419464, ,1.05036036363636,0.709677419354839,-1.69582697142857,0.903225806451613,-10.9239299470588,0.548387096774194,0.607433333,0.0645161290322581,0.0966595247776082,1,95.8952159809677,1,-5.23651612925806,1
2023,1,06:30,0.766764508576549,-0.655864624014337,-14.8839954958525,1.28339495109211,0.0989316408764905,95.8326102706452,-5.23797849467742,0.832654819955121,1.59941932853167, ,0.92805747826087,0.741935483870968,0.3967943,0.870967741935484,-17.3439878,0.483870967741935,1.1589166665,0.0645161290322581,0.0989316408764905,1,95.8326102706452,1,-5.23797849467742,1
2023,1,07:00,0.975093989379975,0.482920913978495,-15.4163679618024,1.99477035510484,0.103044873064314,95.7551182796774,-5.24446236587097,0.627852674022928,1.6029466634029, ,1.02731904166667,0.774193548387097,-1.40358561538462,0.838709677419355,-14.340453,0.516129032258065,0.9795666665,0.0645161290322581,0.110151416034266,0.935483870967742,95.7551182796774,1,-5.24446236587097,1
2023,1,07:30,0.82747928442373,3.39805939759345,-13.8712118798287,2.09053926761843,0.109587613866979,95.6596623654839,-5.24891397832258,0.778456660706652,1.60593594513038, ,0.821632434782609,0.741935483870968,4.35446555555556,0.870967741935484,-10.6946972666667,0.483870967741935,0.6300178165,0.0645161290322581,0.113122004598074,0.967741935483871,95.6596623654839,1,-5.24891397832258,1
2023,1,08:00,0.931866153012847,1.59066758064516,-13.4431580263859,1.76837338032232,0.124034380672848,95.4165013348387,-5.25704301054839,0.675710895991499,1.60757704900435, ,0.957400772727273,0.709677419354839,1.59066758064516,1,-14.0750638333333,0.580645161290323,0.609266667,0.032258064516129,0.124034380672848,1,95.4165013348387,1,-5.25704301054839,1
2023,1,08:30,0.894544701510087,2.34264917777778,-12.1206353830778,6.61671391431129,0.128125204767806,95.3484124209677,-5.26798924719355,0.713294222808898,1.60783892431899, ,1.020851184,0.806451612903226,2.83482944,0.806451612903226,-10.3870438461538,0.419354838709677,3.163225,0.129032258064516,0.128125204767806,1,95.3484124209677,1,-5.26798924719355,1
2023,1,09:00,0.517836524278499,0.971739207465438,-9.60935948229888,8.10300409563057,0.143874745968981,95.1667517980645,-5.23812903241936,1.0947836125908,1.6126201368693, ,0.646127936842105,0.612903225806452,2.58003672,0.806451612903226,-14.4224038,0.483870967741935,1.47937222216667,0.580645161290323,0.143874745968981,1,95.1667517980645,1,-5.23812903241936,1
2023,1,09:30,0.716689897446246,1.51228189472572,-6.67252363237766,11.7418505378226,0.14415232175746,95.1123118280645,-5.16204301096774,0.90679196366707,1.62348186111332, ,0.950135722222222,0.580645161290323,1.41894022222222,0.870967741935484,-10.7217907692308,0.419354838709677,12.2345758622759,0.935483870967742,0.14415232175746,1,95.1123118280645,1,-5.16204301096774,1
2023,1,10:00,0.488390875452616,0.758612601538336,-1.61573261417608,26.2247797169355,0.144932582298059,95.1550092335484,-5.00616129048387,1.15372976391115,1.64212063936377, ,0.5504154,0.645161290322581,0.653190703703704,0.870967741935484,-4.88524893333333,0.483870967741935,26.2247797169355,1,0.145957023515747,0.967741935483871,95.1550092335484,1,-5.00616129048387,1
2023,1,10:30,0.471365052010332,1.49079359115814,1.03446139854779,40.6434419379677,0.159507574136054,94.93350215,-4.80638709664516,1.19127066205163,1.66263571406197, ,0.551005657142857,0.67741935483871,1.18318503703704,0.870967741935484,0.162277333333333,0.483870967741935,40.6434419379677,1,0.159507574136054,1,94.93350215,1,-4.80638709664516,1
2023,1,11:00,0.472754986437978,4.87595290322581,5.06958583249422,53.788998333129,0.171456702146265,94.7995992219355,-4.61066666690323,1.20731282666581,1.68006781310379, ,0.573857807692308,0.838709677419355,4.87595290322581,1,1.982668125,0.516129032258065,53.788998333129,1,0.171456702146265,1,94.7995992219355,1,-4.61066666690323,1
2023,1,11:30,0.129931142162268,6.6933492099478,1.37062917179995,62.3702870980645,0.180402731403911,94.7362017796774,-4.42629032264516,1.57061934849839,1.70055049066066, ,0.0401927130434783,0.741935483870968,7.05593527586207,0.935483870967742,-6.02043823529412,0.548387096774194,62.3702870980645,1,0.182236797763346,0.967741935483871,94.7362017796774,1,-4.42629032264516,1
